CustomerID,Recency,Frequency,Monetary,AOV,LTV,Predicted_LTV,Segment
15539.0,7,1,538.46,538.46,538.46,537.9662999999995,Mid-Low
15540.0,11,1,213.3,213.3,213.3,213.4259999999997,Low
15541.0,114,1,85.13000000000001,85.13000000000001,85.13000000000001,85.38590000000003,Low
15543.0,288,1,127.86,127.86,127.86,127.68600000000015,Low
15544.0,9,9,3546.71,394.0788888888889,3546.71,3553.424500000003,High
15545.0,54,2,292.71999999999997,146.35999999999999,292.71999999999997,292.80370000000005,Low
15547.0,7,14,4954.84,353.9171428571429,4954.84,4937.794600000007,High
15549.0,77,3,1693.26,564.42,1693.26,1692.1899000000008,High
15550.0,4,4,575.63,143.9075,575.63,576.671199999999,Mid-Low
15551.0,37,1,436.06,436.06,436.06,436.3865999999999,Mid-Low
15552.0,217,1,90.12,90.12,90.12,90.12459999999999,Low
15553.0,60,1,437.23,437.23,437.23,436.95710000000037,Mid-Low
15554.0,278,1,217.2,217.2,217.2,217.13370000000023,Low
15555.0,12,16,4805.17,300.323125,4805.17,4817.699799999996,High
15556.0,24,1,279.77,279.77,279.77,279.7828000000001,Low
15557.0,29,1,473.65000000000003,473.65000000000003,473.65000000000003,474.4191000000007,Mid-Low
15561.0,12,4,800.59,200.1475,800.59,800.4731999999989,Mid-High
15562.0,352,1,134.55,134.55,134.55,134.57529999999983,Low
15563.0,22,4,1400.44,350.11,1400.44,1389.8736999999983,Mid-High
15565.0,50,2,173.16,86.58,173.16,173.07839999999996,Low
15567.0,19,1,186.01,186.01,186.01,185.4391999999999,Low
15568.0,3,3,758.29,252.76333333333332,758.29,756.9696999999995,Mid-High
15569.0,104,5,1375.71,275.142,1375.71,1376.5526000000016,Mid-High
15570.0,7,12,4165.52,347.1266666666667,4165.52,4139.853600000005,High
15571.0,12,4,650.4300000000001,162.60750000000002,650.4300000000001,650.8954,Mid-Low
15572.0,5,7,2552.86,364.69428571428574,2552.86,2561.678599999995,High
15573.0,32,2,607.45,303.725,607.45,607.4831000000004,Mid-Low
15574.0,178,4,702.25,175.5625,702.25,702.2488000000002,Mid-High
15576.0,38,1,940.6700000000001,940.6700000000001,940.6700000000001,942.111899999999,Mid-High
15577.0,151,3,258.88,86.29333333333334,258.88,257.07230000000015,Low
15578.0,162,1,127.1,127.1,127.1,126.96530000000013,Low
15579.0,69,2,348.6,174.3,348.6,348.04709999999955,Mid-Low
15581.0,121,13,3679.9700000000003,283.0746153846154,3679.9700000000003,3878.9997000000008,High
15582.0,25,3,682.9100000000001,227.63666666666668,682.9100000000001,683.075200000001,Mid-High
15584.0,24,4,725.11,181.2775,725.11,730.0812000000002,Mid-High
15585.0,177,1,455.3,455.3,455.3,455.1530000000004,Mid-Low
15587.0,50,4,913.6800000000001,228.42000000000002,913.6800000000001,913.9195999999988,Mid-High
15589.0,256,3,478.53000000000003,159.51000000000002,478.53000000000003,478.4600999999995,Mid-Low
15592.0,47,1,388.58,388.58,388.58,388.57700000000057,Mid-Low
15593.0,71,1,199.8,199.8,199.8,199.9097999999997,Low
15594.0,16,5,1771.78,354.356,1771.78,1771.1565999999998,High
15596.0,101,5,1406.59,281.318,1406.59,1404.5239000000008,Mid-High
15597.0,35,1,324.57,324.57,324.57,324.68199999999985,Mid-Low
15598.0,53,1,240.68,240.68,240.68,240.13540000000015,Low
15599.0,27,2,761.74,380.87,761.74,762.1253000000002,Mid-High
15601.0,11,14,6776.56,484.04,6776.56,6714.5851000000075,High
15602.0,8,9,1297.8700000000001,144.20777777777778,1297.8700000000001,1271.5899999999988,Mid-High
15603.0,79,1,48.480000000000004,48.480000000000004,48.480000000000004,48.71729999999998,Low
15604.0,52,1,216.39,216.39,216.39,216.54399999999978,Low
15605.0,36,5,1198.23,239.64600000000002,1198.23,1198.2297999999992,Mid-High
15606.0,61,9,2920.16,324.4622222222222,2920.16,2878.63,High
15607.0,337,1,104.76,104.76,104.76,104.75700000000006,Low
15608.0,28,4,1093.68,273.42,1093.68,1092.8728999999978,Mid-High
15609.0,184,1,298.48,298.48,298.48,298.44639999999987,Low
15610.0,52,1,112.46000000000001,112.46000000000001,112.46000000000001,112.40859999999982,Low
15611.0,10,13,1591.45,122.41923076923078,1591.45,1872.787,High
15612.0,36,2,195.15,97.575,195.15,195.11759999999995,Low
15615.0,10,23,10399.74,452.1626086956522,10399.74,9999.134899999992,High
15618.0,33,4,776.851,194.21275,776.851,775.8320699999999,Mid-High
15619.0,11,1,336.40000000000003,336.40000000000003,336.40000000000003,336.35330000000033,Mid-Low
15620.0,57,3,1553.18,517.7266666666667,1553.18,1554.0333000000019,Mid-High
15621.0,4,4,1293.03,323.2575,1293.03,1294.9182999999998,Mid-High
15622.0,43,9,3709.56,412.17333333333335,3709.56,3701.5432999999985,High
15623.0,141,1,301.03,301.03,301.03,300.98409999999956,Low
15624.0,117,4,588.13,147.0325,588.13,589.1613999999994,Mid-Low
15625.0,104,4,1534.26,383.565,1534.26,1535.7389999999991,Mid-High
15626.0,75,2,675.8,337.9,675.8,676.3739000000008,Mid-High
15628.0,5,9,2870.2400000000002,318.91555555555556,2870.2400000000002,2881.2760000000026,High
15630.0,45,2,1186.35,593.175,1186.35,1165.9482999999993,Mid-High
15632.0,16,8,3285.31,410.66375,3285.31,3314.4793999999993,High
15634.0,17,1,243.55,243.55,243.55,243.60669999999965,Low
15636.0,90,2,724.76,362.38,724.76,724.7629999999997,Mid-High
15637.0,53,1,223.36,223.36,223.36,223.39420000000024,Low
15639.0,134,1,425.32,425.32,425.32,425.7601999999996,Mid-Low
15640.0,4,15,12515.66,834.3773333333334,12515.66,12462.577399999995,High
15641.0,105,4,1887.2,471.8,1887.2,1884.0856000000015,High
15643.0,192,3,664.0,221.33333333333334,664.0,664.2840999999997,Mid-Low
15644.0,166,4,813.0,203.25,813.0,813.7057999999997,Mid-High
15645.0,19,1,612.01,612.01,612.01,612.3194000000001,Mid-Low
15646.0,158,3,447.64000000000004,149.21333333333334,447.64000000000004,448.79469999999986,Mid-Low
15648.0,204,2,657.35,328.675,657.35,657.4147999999992,Mid-Low
15649.0,336,2,816.0,408.0,816.0,815.4466,Mid-High
15651.0,37,3,646.3,215.4333333333333,646.3,646.1953000000009,Mid-Low
15652.0,91,1,337.74,337.74,337.74,337.4716000000005,Mid-Low
15653.0,93,2,877.4399999999999,438.71999999999997,877.4399999999999,875.3643999999997,Mid-High
15654.0,9,2,922.53,461.265,922.53,922.7008999999998,Mid-High
15655.0,243,1,560.67,560.67,560.67,560.6512000000007,Mid-Low
15656.0,45,4,748.5,187.125,748.5,749.0470000000003,Mid-High
15657.0,23,1,30.0,30.0,30.0,30.281999999999993,Low
15658.0,190,5,1024.1000000000001,204.82000000000002,1024.1000000000001,1025.1788000000008,Mid-High
15659.0,44,1,306.45,306.45,306.45,306.41460000000035,Low
15660.0,25,9,1600.86,177.87333333333333,1600.86,1582.0986000000007,Mid-High
15661.0,317,2,309.8,154.9,309.8,309.6136999999997,Mid-Low
15663.0,106,1,138.14,138.14,138.14,138.2126999999999,Low
15664.0,51,1,386.43,386.43,386.43,386.75580000000014,Mid-Low
15665.0,168,2,2242.01,1121.005,2242.01,2237.9046000000017,High
15667.0,40,1,301.32,301.32,301.32,301.24989999999985,Low
15668.0,218,1,76.32000000000001,76.32000000000001,76.32000000000001,76.28989999999992,Low
15669.0,40,4,684.34,171.085,684.34,685.2062999999987,Mid-High
15670.0,297,1,173.05,173.05,173.05,173.0879999999997,Low
15671.0,19,7,2657.13,379.59000000000003,2657.13,2669.605100000003,High
15673.0,88,4,2881.02,720.255,2881.02,2895.3335999999977,High
15674.0,73,5,2446.6,489.32,2446.6,2459.2487000000033,High
15675.0,81,3,323.69,107.89666666666666,323.69,323.3633999999997,Mid-Low
15676.0,19,3,3435.76,1145.2533333333333,3435.76,3506.104000000001,High
15677.0,49,1,657.23,657.23,657.23,657.0671000000006,Mid-Low
15678.0,53,1,352.7,352.7,352.7,352.97190000000023,Mid-Low
15679.0,24,4,781.28,195.32,781.28,780.6963899999998,Mid-High
15680.0,9,3,1333.68,444.56,1333.68,1334.505299999998,Mid-High
15681.0,25,5,1426.16,285.232,1426.16,1426.1247000000017,Mid-High
15683.0,117,1,193.75,193.75,193.75,193.5451999999998,Low
15687.0,9,9,2993.1,332.56666666666666,2993.1,2998.546900000001,High
15689.0,120,2,254.1,127.05,254.1,254.8897000000002,Low
15690.0,4,2,239.76,119.88,239.76,240.00490000000008,Low
15691.0,252,1,136.8,136.8,136.8,136.96029999999993,Low
15692.0,28,1,191.04,191.04,191.04,191.01690000000025,Low
15694.0,1,14,6479.4,462.8142857142857,6479.4,6447.706500000009,High
15695.0,267,2,409.98,204.99,409.98,409.31019999999984,Mid-Low
15696.0,33,8,2736.46,342.0575,2736.46,2734.6279999999992,High
15699.0,18,1,309.65,309.65,309.65,309.60700000000054,Mid-Low
15700.0,172,2,696.68,348.34,696.68,696.5012000000002,Mid-High
15701.0,2,4,1542.14,385.535,1542.14,1540.9866000000006,Mid-High
15703.0,265,1,211.5,211.5,211.5,211.40049999999997,Low
15704.0,140,4,2293.62,573.405,2293.62,2288.6501999999978,High
15705.0,201,1,143.1,143.1,143.1,143.03749999999982,Low
15706.0,64,4,1060.56,265.14,1060.56,1060.0437999999997,Mid-High
15707.0,35,4,945.58,236.395,945.58,946.5952000000007,Mid-High
15708.0,41,7,3364.2400000000002,480.6057142857143,3364.2400000000002,3378.2432999999965,High
15709.0,284,1,133.25,133.25,133.25,133.31909999999993,Low
15712.0,9,5,1072.3600000000001,214.47200000000004,1072.3600000000001,1077.448000000001,Mid-High
15713.0,143,2,356.7,178.35,356.7,356.79160000000013,Mid-Low
15714.0,12,2,330.88,165.44,330.88,330.9046000000003,Mid-Low
15716.0,146,4,1118.81,279.7025,1118.81,1118.3457999999994,Mid-High
15717.0,234,1,150.3,150.3,150.3,150.27939999999978,Low
15719.0,33,13,5045.61,388.1238461538461,5045.61,5033.15709999999,High
15720.0,24,1,598.73,598.73,598.73,600.9402999999998,Mid-Low
15721.0,12,1,507.08,507.08,507.08,507.37350000000083,Mid-Low
15722.0,36,5,2222.56,444.512,2222.56,2224.7606999999994,High
15723.0,365,1,203.1,203.1,203.1,202.95170000000002,Low
15724.0,201,2,218.25,109.125,218.25,218.11360000000002,Low
15725.0,15,1,415.25,415.25,415.25,415.4261999999999,Mid-Low
15727.0,17,7,5178.96,739.8514285714285,5178.96,5175.252100000008,High
15729.0,213,1,85.0,85.0,85.0,85.0043,Low
15730.0,66,3,1120.88,373.6266666666667,1120.88,1120.8792000000012,Mid-High
15732.0,212,2,294.12,147.06,294.12,294.0602999999999,Low
15733.0,283,1,162.3,162.3,162.3,162.29599999999996,Low
15734.0,115,2,1339.45,669.725,1339.45,1341.640999999999,Mid-High
15737.0,15,8,1205.1200000000001,150.64000000000001,1205.1200000000001,1199.2832000000005,Mid-High
15738.0,19,16,4812.42,300.77625,4812.42,4819.096899999996,High
15739.0,66,1,449.12,449.12,449.12,449.29330000000044,Mid-Low
15740.0,49,1,154.88,154.88,154.88,154.9082999999999,Low
15743.0,16,4,784.46,196.115,784.46,783.2653200000001,Mid-High
15744.0,78,1,34.8,34.8,34.8,34.78550000000004,Low
15745.0,19,4,1094.59,273.6475,1094.59,1093.2983999999979,Mid-High
15746.0,134,1,196.88,196.88,196.88,196.93059999999986,Low
15747.0,13,3,974.04,324.68,974.04,974.326399999999,Mid-High
15748.0,40,1,149.31,149.31,149.31,149.33009999999985,Low
15749.0,235,3,44534.3,14844.766666666668,44534.3,51189.01389999995,High
15750.0,3,8,2465.48,308.185,2465.48,2460.8099000000025,High
15752.0,40,7,2637.38,376.7685714285714,2637.38,2644.9788000000035,High
15753.0,305,1,79.2,79.2,79.2,79.31639999999989,Low
15754.0,51,3,458.57,152.85666666666665,458.57,458.1910999999997,Mid-Low
15755.0,10,6,2364.25,394.0416666666667,2364.25,2347.8479999999995,High
15756.0,61,4,532.96,133.24,532.96,532.0308999999994,Mid-Low
15757.0,66,2,714.42,357.21,714.42,714.2979999999994,Mid-High
15758.0,25,1,205.25,205.25,205.25,205.28289999999998,Low
15759.0,218,3,253.04,84.34666666666666,253.04,253.53630000000038,Low
15762.0,65,2,583.75,291.875,583.75,583.6747,Mid-Low
15763.0,32,2,1086.92,543.46,1086.92,1085.1041999999993,Mid-High
15764.0,88,6,3279.97,546.6616666666666,3279.97,3270.1291000000037,High
15766.0,64,1,315.06,315.06,315.06,315.0841000000001,Mid-Low
15768.0,116,3,621.8299999999999,207.27666666666664,621.8299999999999,621.841200000001,Mid-Low
15769.0,7,25,56252.72,2250.1088,56252.72,48865.04370000001,High
15773.0,6,1,635.6800000000001,635.6800000000001,635.6800000000001,636.5226000000004,Mid-Low
15774.0,69,1,270.8,270.8,270.8,270.8728000000002,Low
15775.0,245,1,104.9,104.9,104.9,104.81909999999988,Low
15776.0,133,1,241.62,241.62,241.62,241.70830000000012,Low
15777.0,241,4,1047.11,261.7775,1047.11,1047.8972,Mid-High
15780.0,184,3,475.28000000000003,158.42666666666668,475.28000000000003,475.05189999999936,Mid-Low
15781.0,25,3,345.46,115.15333333333332,345.46,345.2162999999996,Mid-Low
15782.0,10,3,2614.7400000000002,871.58,2614.7400000000002,2611.650799999997,High
15783.0,11,1,246.3,246.3,246.3,246.61819999999963,Low
15785.0,33,5,2328.9700000000003,465.79400000000004,2328.9700000000003,2325.3764,High
15786.0,46,3,4932.2,1644.0666666666666,4932.2,5023.172210000004,High
15787.0,26,3,948.05,316.01666666666665,948.05,948.4979000000006,Mid-High
15789.0,358,1,351.3,351.3,351.3,351.1560999999999,Mid-Low
15790.0,10,1,220.85,220.85,220.85,220.58290000000008,Low
15791.0,44,2,1612.69,806.345,1612.69,1619.2804000000006,Mid-High
15793.0,15,3,965.61,321.87,965.61,965.4143000000003,Mid-High
15795.0,150,1,610.01,610.01,610.01,611.2781999999993,Mid-Low
15796.0,1,8,2711.56,338.945,2711.56,2711.504899999998,High
15797.0,113,4,2207.4,551.85,2207.4,2204.7497999999973,High
15799.0,76,3,884.14,294.7133333333333,884.14,884.7508999999998,Mid-High
15800.0,107,2,699.08,349.54,699.08,698.9094000000011,Mid-High
15801.0,46,3,1063.95,354.65000000000003,1063.95,1062.8333,Mid-High
15802.0,143,1,451.42,451.42,451.42,451.5954999999993,Mid-Low
15803.0,51,1,415.82000000000005,415.82000000000005,415.82000000000005,415.9013,Mid-Low
15804.0,1,13,4206.39,323.5684615384616,4206.39,4298.323000000007,High
15805.0,23,17,5528.4800000000005,325.204705882353,5528.4800000000005,5612.919199999993,High
15806.0,46,3,784.58,261.5266666666667,784.58,785.1930000000012,Mid-High
15807.0,50,3,903.9,301.3,903.9,904.8299999999992,Mid-High
15808.0,306,4,3734.9700000000003,933.7425000000001,3734.9700000000003,3773.9247000000046,High
15809.0,36,5,515.77,103.154,515.77,520.6979999999992,Mid-Low
15810.0,79,4,1391.98,347.995,1391.98,1389.2062999999991,Mid-High
15811.0,22,6,2218.62,369.77,2218.62,2218.0200999999975,High
15812.0,107,5,1801.14,360.228,1801.14,1801.1744000000033,High
15813.0,208,2,1303.9099999999999,651.9549999999999,1303.9099999999999,1304.8282000000008,Mid-High
15814.0,17,4,1945.33,486.3325,1945.33,1944.7570999999973,High
15815.0,64,5,2100.6,420.12,2100.6,2099.5045999999998,High
15819.0,49,4,1905.45,476.3625,1905.45,1902.4920000000013,High
15820.0,320,1,206.98,206.98,206.98,207.0199999999998,Low
15821.0,44,2,570.96,285.48,570.96,571.1089999999995,Mid-Low
15822.0,3,2,885.47,442.735,885.47,886.3324000000007,Mid-High
15823.0,372,1,15.0,15.0,15.0,15.035499999999999,Low
15825.0,172,1,532.94,532.94,532.94,533.4231000000002,Mid-Low
15826.0,56,3,1654.31,551.4366666666666,1654.31,1644.7320999999993,Mid-High
15827.0,73,13,1836.0900000000001,141.23769230769233,1836.0900000000001,1864.721199999998,High
15829.0,99,2,636.14,318.07,636.14,636.1580999999999,Mid-Low
15830.0,38,1,576.0,576.0,576.0,575.7488000000003,Mid-Low
15831.0,58,3,801.76,267.25333333333333,801.76,802.2708999999999,Mid-High
15832.0,254,1,836.79,836.79,836.79,840.8844,Mid-High
15834.0,70,4,2233.75,558.4375,2233.75,2225.134599999999,High
15835.0,44,4,954.09,238.5225,954.09,952.4439999999989,Mid-High
15836.0,50,1,137.37,137.37,137.37,137.34410000000022,Low
15837.0,65,1,391.98,391.98,391.98,391.9815000000001,Mid-Low
15838.0,11,19,33643.08,1770.6884210526316,33643.08,29862.391900000017,High
15839.0,33,3,1048.49,349.49666666666667,1048.49,1047.7995000000012,Mid-High
15840.0,59,2,355.56,177.78,355.56,356.04820000000035,Mid-Low
15841.0,73,4,1224.06,306.015,1224.06,1224.3555999999999,Mid-High
15843.0,304,1,118.95000000000002,118.95000000000002,118.95000000000002,118.95520000000006,Low
15844.0,46,1,130.73999999999998,130.73999999999998,130.73999999999998,131.4684000000002,Low
15845.0,18,8,3711.77,463.97125,3711.77,3715.6536000000006,High
15847.0,38,2,389.27,194.635,389.27,389.1753999999999,Mid-Low
15850.0,19,2,238.85,119.425,238.85,239.31759999999989,Low
15852.0,187,2,160.71,80.355,160.71,160.8127999999998,Low
15853.0,52,1,110.8,110.8,110.8,110.80639999999995,Low
15854.0,4,11,2974.65,270.4227272727273,2974.65,2976.343500000001,High
15855.0,137,5,712.24,142.448,712.24,717.0616999999995,Mid-High
15856.0,4,27,16387.57,606.947037037037,16387.57,15724.32350000001,High
15857.0,19,1,297.0,297.0,297.0,296.3951999999999,Low
15858.0,16,5,1438.85,287.77,1438.85,1442.1088000000009,Mid-High
15860.0,41,8,977.21,122.15125,977.21,1084.0665999999997,Mid-High
15861.0,12,9,3165.36,351.7066666666667,3165.36,3165.5960999999993,High
15862.0,8,4,832.88,208.22,832.88,833.9118,Mid-High
15863.0,26,2,68.84,34.42,68.84,69.69440000000004,Low
15864.0,22,6,1936.3200000000002,322.72,1936.3200000000002,1939.055800000004,High
15865.0,41,3,895.13,298.37666666666667,895.13,895.2946000000004,Mid-High
15866.0,101,1,230.53,230.53,230.53,230.47039999999998,Low
15867.0,5,15,3812.64,254.176,3812.64,3805.993700000005,High
15869.0,277,2,149.64,74.82,149.64,149.52799999999982,Low
15870.0,33,1,354.09000000000003,354.09000000000003,354.09000000000003,353.9648,Mid-Low
15872.0,15,2,360.93,180.465,360.93,361.56420000000014,Mid-Low
15874.0,64,7,4405.88,629.4114285714286,4405.88,4375.090100000002,High
15877.0,2,2,493.28,246.64,493.28,493.7242999999998,Mid-Low
15880.0,369,1,343.28000000000003,343.28000000000003,343.28000000000003,343.6157999999999,Mid-Low
15881.0,312,5,501.39000000000004,100.278,501.39000000000004,501.75169999999946,Mid-Low
15882.0,199,4,516.36,129.09,516.36,515.1034999999997,Mid-Low
15883.0,2,2,396.48,198.24,396.48,397.04109999999935,Mid-Low
15885.0,93,3,379.35,126.45,379.35,379.8230999999994,Mid-Low
15886.0,60,1,181.09,181.09,181.09,181.06330000000014,Low
15888.0,81,1,168.31,168.31,168.31,168.31789999999987,Low
15889.0,157,2,446.87,223.435,446.87,446.8236000000003,Mid-Low
15891.0,227,1,524.52,524.52,524.52,524.0797999999996,Mid-Low
15894.0,253,2,263.55,131.775,263.55,263.33509999999967,Low
15895.0,150,1,179.17,179.17,179.17,179.06140000000008,Low
15897.0,194,2,222.05,111.025,222.05,221.83679999999978,Low
15898.0,1,5,1388.88,277.776,1388.88,1387.4162000000006,Mid-High
15899.0,369,1,56.25,56.25,56.25,56.59659999999998,Low
15900.0,24,1,351.11,351.11,351.11,351.0953000000002,Mid-Low
15901.0,17,3,363.88,121.29333333333334,363.88,360.91630000000004,Mid-Low
15903.0,10,7,5126.76,732.3942857142857,5126.76,5190.716600000004,High
15904.0,8,1,164.68,164.68,164.68,164.60720000000012,Low
15906.0,20,7,1567.69,223.9557142857143,1567.69,1565.5581000000009,Mid-High
15907.0,4,3,967.45,322.48333333333335,967.45,966.6672000000004,Mid-High
15909.0,174,1,191.94,191.94,191.94,191.76629999999997,Low
15910.0,1,8,1232.18,154.0225,1232.18,1237.6592999999978,Mid-High
15912.0,178,2,264.62,132.31,264.62,264.32589999999965,Low
15916.0,16,8,1528.09,191.01125,1528.09,1545.003499999999,Mid-High
15917.0,248,1,123.1,123.1,123.1,123.0296000000001,Low
15918.0,191,2,334.23,167.115,334.23,334.1665999999998,Mid-Low
15919.0,20,2,639.89,319.945,639.89,640.6507,Mid-Low
15920.0,154,4,167.5,41.875,167.5,168.54869999999994,Low
15921.0,173,1,336.03000000000003,336.03000000000003,336.03000000000003,336.0600999999996,Mid-Low
15922.0,373,1,369.5,369.5,369.5,369.54479999999995,Mid-Low
15923.0,373,1,127.08,127.08,127.08,127.1285,Low
15925.0,194,1,207.15,207.15,207.15,207.13670000000005,Low
15930.0,67,1,426.63,426.63,426.63,426.73549999999966,Mid-Low
15932.0,4,8,2495.87,311.98375,2495.87,2494.5854999999983,High
15933.0,21,3,1107.46,369.15333333333336,1107.46,1108.5675000000012,Mid-High
15935.0,239,2,416.86,208.43,416.86,416.78780000000035,Mid-Low
15937.0,64,1,145.35,145.35,145.35,145.31850000000014,Low
15938.0,112,5,404.58,80.916,404.58,402.48270000000076,Mid-Low
15939.0,90,15,6115.01,407.6673333333334,6115.01,6247.272700000002,High
15940.0,311,1,35.8,35.8,35.8,35.01780000000003,Low
15942.0,134,1,337.44,337.44,337.44,337.4430000000004,Mid-Low
15944.0,277,1,325.1,325.1,325.1,325.1298999999997,Mid-Low
15945.0,365,1,181.0,181.0,181.0,180.98930000000004,Low
15947.0,83,1,1708.24,1708.24,1708.24,1706.5759000000014,High
15948.0,8,2,955.24,477.62,955.24,957.0051000000004,Mid-High
15949.0,17,2,364.72,182.36,364.72,364.4870000000003,Mid-Low
15950.0,32,4,1765.51,441.3775,1765.51,1767.8826999999992,High
15951.0,9,2,708.22,354.11,708.22,707.5352000000006,Mid-High
15952.0,34,4,806.57,201.6425,806.57,804.3504999999993,Mid-High
15953.0,15,8,1659.3799999999999,207.42249999999999,1659.3799999999999,1676.1922999999997,Mid-High
15955.0,24,13,4416.26,339.7123076923077,4416.26,4462.032800000001,High
15957.0,32,1,428.89,428.89,428.89,428.9912999999996,Mid-Low
15958.0,74,1,104.35,104.35,104.35,104.34410000000013,Low
15963.0,20,2,470.76,235.38,470.76,470.8603000000002,Mid-Low
15965.0,17,4,845.64,211.41,845.64,845.6787999999999,Mid-High
15967.0,23,2,418.83,209.415,418.83,418.2679000000008,Mid-Low
15969.0,3,3,666.1,222.03333333333333,666.1,665.8107999999996,Mid-Low
15970.0,304,1,314.1,314.1,314.1,314.0820999999995,Mid-Low
15971.0,18,12,4199.85,349.9875,4199.85,4187.683800000004,High
15973.0,367,1,307.82000000000005,307.82000000000005,307.82000000000005,307.7704999999999,Mid-Low
15974.0,39,7,3442.15,491.7357142857143,3442.15,3423.8475,High
15975.0,84,1,371.01,371.01,371.01,371.2063,Mid-Low
15976.0,165,2,430.94,215.47,430.94,430.3466,Mid-Low
15977.0,17,2,1054.73,527.365,1054.73,1056.1753000000003,Mid-High
15978.0,77,1,1098.78,1098.78,1098.78,1097.3870999999995,Mid-High
15980.0,89,3,2398.86,799.62,2398.86,2393.567399999997,High
15981.0,25,8,3408.48,426.06,3408.48,3443.659,High
15983.0,22,4,1475.02,368.755,1475.02,1475.5021999999997,Mid-High
15984.0,3,10,2837.67,283.767,2837.67,2785.099200000003,High
15985.0,123,2,1142.42,571.21,1142.42,1143.7916999999989,Mid-High
15986.0,30,1,168.12,168.12,168.12,168.0150000000002,Low
15987.0,12,7,1451.28,207.32571428571427,1451.28,1454.0868999999993,Mid-High
15988.0,19,1,158.03,158.03,158.03,158.04340000000025,Low
15990.0,44,2,792.11,396.055,792.11,788.5658999999995,Mid-High
15992.0,4,1,41.989999999999995,41.989999999999995,41.989999999999995,42.19249999999992,Low
15993.0,9,7,2797.57,399.65285714285716,2797.57,2796.922300000005,High
15994.0,55,1,427.07,427.07,427.07,427.02529999999985,Mid-Low
15996.0,88,6,1060.68,176.78,1060.68,1059.1572999999983,Mid-High
15998.0,37,5,3089.97,617.9939999999999,3089.97,3117.8930999999975,High
16000.0,3,3,12393.7,4131.233333333334,12393.7,23692.34540000001,High
16003.0,30,5,2735.37,547.074,2735.37,2746.329799999997,High
16005.0,12,4,615.39,153.8475,615.39,616.848999999999,Mid-Low
16006.0,211,1,101.4,101.4,101.4,101.37939999999989,Low
16007.0,48,4,1701.94,425.485,1701.94,1707.804200000001,High
16008.0,24,3,478.78,159.59333333333333,478.78,479.3066999999999,Mid-Low
16009.0,22,4,992.71,248.1775,992.71,991.0049000000008,Mid-High
16010.0,246,3,407.5,135.83333333333334,407.5,407.66310000000004,Mid-Low
16011.0,8,16,3362.71,210.169375,3362.71,3296.9401000000025,High
16012.0,35,3,1415.29,471.7633333333333,1415.29,1413.4656000000018,Mid-High
16013.0,4,44,37130.6,843.8772727272727,37130.6,42593.00030000003,High
16014.0,38,3,662.38,220.79333333333332,662.38,662.9058999999993,Mid-Low
16015.0,4,3,705.39,235.13,705.39,704.9546000000003,Mid-High
16016.0,3,8,1508.76,188.595,1508.76,1523.3880999999997,Mid-High
16017.0,47,1,211.88,211.88,211.88,212.04999999999993,Low
16018.0,39,2,408.90000000000003,204.45000000000002,408.90000000000003,408.7978000000003,Mid-Low
16019.0,47,9,3786.2400000000002,420.6933333333334,3786.2400000000002,3776.4011999999957,High
16020.0,17,2,851.01,425.505,851.01,852.1745000000001,Mid-High
16022.0,260,1,628.28,628.28,628.28,625.4185000000004,Mid-Low
16023.0,46,3,719.81,239.93666666666664,719.81,720.5535999999992,Mid-High
16024.0,12,1,251.24,251.24,251.24,251.41300000000012,Low
16025.0,30,1,439.65999999999997,439.65999999999997,439.65999999999997,439.70930000000044,Mid-Low
16026.0,43,1,236.09,236.09,236.09,236.15580000000006,Low
16027.0,92,6,934.62,155.77,934.62,935.4534999999995,Mid-High
16029.0,39,61,81024.84,1328.2760655737704,81024.84,81212.53559999994,High
16030.0,310,1,331.24,331.24,331.24,331.0189000000005,Mid-Low
16031.0,92,2,548.94,274.47,548.94,549.1917000000005,Mid-Low
16033.0,6,20,8816.4,440.82,8816.4,8949.70029999999,High
16034.0,196,3,437.7,145.9,437.7,437.52819999999963,Mid-Low
16036.0,87,2,758.92,379.46,758.92,759.1114999999991,Mid-High
16037.0,270,3,855.02,285.00666666666666,855.02,855.9706000000001,Mid-High
16038.0,8,3,471.78000000000003,157.26000000000002,471.78000000000003,471.44909999999965,Mid-Low
16040.0,65,3,1313.55,437.84999999999997,1313.55,1312.425500000001,Mid-High
16041.0,31,3,3166.4,1055.4666666666667,3166.4,3179.3563999999997,High
16042.0,22,5,1197.27,239.454,1197.27,1196.9653,Mid-High
16043.0,38,4,773.99,193.4975,773.99,773.8788799999998,Mid-High
16045.0,120,4,1340.7,335.175,1340.7,1342.368200000001,Mid-High
16048.0,373,2,256.44,128.22,256.44,255.71620000000019,Low
16049.0,40,3,1111.79,370.59666666666664,1111.79,1111.004399999999,Mid-High
16050.0,174,1,137.9,137.9,137.9,137.9484,Low
16052.0,54,1,362.06,362.06,362.06,361.7918000000002,Mid-Low
16053.0,33,2,1511.95,755.975,1511.95,1514.784399999999,Mid-High
16054.0,145,1,783.9,783.9,783.9,785.1472999999996,Mid-High
16055.0,221,1,134.8,134.8,134.8,134.7953999999999,Low
16056.0,45,1,664.85,664.85,664.85,666.0607999999996,Mid-Low
16057.0,16,6,2263.12,377.18666666666667,2263.12,2258.1636999999987,High
16059.0,66,6,1459.8600000000001,243.31000000000003,1459.8600000000001,1465.8208,Mid-High
